""	"Other_DHS_1_obs_exp"	"Other_DHS_2_obs_exp"	"Other_DHS_3_obs_exp"	"Other_DHS_4_obs_exp"	"Other_DHS_5_obs_exp"	"APOBEC_DHS_1_obs_exp"	"APOBEC_DHS_2_obs_exp"	"APOBEC_DHS_3_obs_exp"	"APOBEC_DHS_4_obs_exp"	"APOBEC_DHS_5_obs_exp"	"Other_Rep_1_obs_exp"	"Other_Rep_2_obs_exp"	"Other_Rep_3_obs_exp"	"Other_Rep_4_obs_exp"	"Other_Rep_5_obs_exp"	"APOBEC_Rep_1_obs_exp"	"APOBEC_Rep_2_obs_exp"	"APOBEC_Rep_3_obs_exp"	"APOBEC_Rep_4_obs_exp"	"APOBEC_Rep_5_obs_exp"	"Other_XPD_1_obs_exp"	"Other_XPD_2_obs_exp"	"Other_XPD_3_obs_exp"	"Other_XPD_4_obs_exp"	"Other_XPD_5_obs_exp"	"APOBEC_XPD_1_obs_exp"	"APOBEC_XPD_2_obs_exp"	"APOBEC_XPD_3_obs_exp"	"APOBEC_XPD_4_obs_exp"	"APOBEC_XPD_5_obs_exp"	"Other_XR_1_obs_exp"	"Other_XR_2_obs_exp"	"Other_XR_3_obs_exp"	"Other_XR_4_obs_exp"	"Other_XR_5_obs_exp"	"APOBEC_XR_1_obs_exp"	"APOBEC_XR_2_obs_exp"	"APOBEC_XR_3_obs_exp"	"APOBEC_XR_4_obs_exp"	"APOBEC_XR_5_obs_exp"	"Other_CBS_log_obs_exp"	"Other_Flank_log_obs_exp"	"APOBEC_CBS_log_obs_exp"	"APOBEC_log_Flank_obs_exp"	"Other_Coding_exon_obs_exp"	"Other_Intron_obs_exp"	"Other_3_UTR_obs_exp"	"Other_5_UTR_obs_exp"	"Other_Intergenic_obs_exp"	"APOBEC_Coding_exon_obs_exp"	"APOBEC_Intron_obs_exp"	"APOBEC_3_UTR_obs_exp"	"APOBEC_5_UTR_obs_exp"	"APOBEC_Intergenic_obs_exp"	"Other_Open_obs_exp"	"Other_Close_obs_exp"	"APOBEC_Open_obs_exp"	"APOBEC_Close_obs_exp"	"Genotype"
"139"	0.0686571	-0.264509	-0.221914	-0.406683	-0.362559	0.0995915	-0.0401216	0.0699358	0.0894846	0.0853431	0.219215	0.11234	-0.060623	-0.394005	-0.57496	-0.0194818	0.0222187	0.0781179	-0.0618106	0.098433	0.0110089	-0.284107	-0.187313	-0.338973	-0.327251	0.119091	0.04214	0.117376	0.000778845	0.0257376	0.0875715	-0.124418	-0.288156	-0.351465	-0.491377	-0.209009	0.0639171	0.0729701	0.0882773	0.257759	-0.359896	-0.573596	1.09234	0.152495	0.172283	-0.356824	-0.676568	-0.420438	0.264056	0.20863	0.0315646	0.150495	1.53952	-0.0439895	-0.557408	0.0572215	0.0653379	0.0321008	"WT"
"140"	0.163666	0.0012546	-0.0644482	-0.0847438	-0.306966	0.0049256	0.12495	0.0447718	0.0522768	-0.0625501	0.5192	0.152352	-0.19715	-0.400711	-0.691117	0.417013	0.0899998	-0.0193605	-0.243202	-0.344262	-0.0213929	-0.0276485	-0.00420002	-0.113489	-0.0771019	0.348606	0.115473	0.0209253	-0.125072	-0.257544	0.138539	0.00568742	-0.0213328	-0.130004	-0.25022	0.0197304	0.0896066	0.137149	-0.104404	0.0181499	-1.16028	-0.173288	-1.64155	0.000735587	-0.398412	-0.299667	-0.476382	0.159306	0.232059	0.323428	-0.11675	-0.443607	1.00881	0.0815033	-0.623841	0.232084	-0.25669	0.195209	"WT"
"141"	0.255815	-0.340985	-0.768101	-0.658909	-0.394987	0.411285	-0.854114	-0.358959	-0.393871	-0.627607	-0.708899	-0.165784	-0.219702	-0.167353	-0.188064	-0.0677785	-0.0359593	-0.557745	-0.0336005	-0.584198	-0.680824	-0.864765	-0.0562647	-0.428694	0.049087	0.154596	-0.412458	0.0920586	-1.1003	-0.466341	0.438985	-0.776244	-0.645929	-0.669724	-0.376721	0.200919	-0.637648	-0.116745	-0.566989	-0.51426	-1.37851	-0.197372	-0.333423	-0.380976	-0.0659259	-0.375843	-0.620847	-1.98367	0.306682	0.0816123	-0.504835	0.721023	1.02181	0.311561	-0.462094	-0.198368	-0.644255	-0.292127	"WT"
"142"	0.252646	-0.177947	-0.343394	-0.407023	-0.631098	0.0476919	-0.0638072	-0.307182	-0.27851	-0.220083	0.151547	0.110764	-0.323086	-0.429941	-0.465827	0.175442	0.0905825	-0.208253	-0.436877	-0.169346	-0.273676	-0.350173	-0.190357	-0.174983	-0.188149	-0.20925	-0.182743	-0.212133	-0.261372	0.0348777	0.461047	-0.260883	-0.417165	-0.483458	-0.696627	0.182985	-0.147487	-0.21713	-0.367469	-0.294808	-0.533564	-0.639777	0.721023	-0.617946	-0.4763	-0.401265	-0.604553	-1.51299	0.303097	-0.476029	-0.20963	-0.442899	-0.0454433	0.179065	-0.607494	0.053167	-0.306029	-0.0476858	"WT"
"143"	0.26052	-0.104938	-0.0884572	-0.339137	-0.325726	0.0107226	0.169412	0.0580116	0.168475	0.117961	0.0464492	-0.0334012	-0.236534	-0.24006	-0.266762	0.0887251	0.058455	-0.0715364	-0.00828026	-0.066799	-0.108867	-0.229002	-0.0217355	-0.163906	-0.0180159	0.194667	0.0781726	0.0846494	0.0951683	0.0768874	0.281894	-0.130438	-0.274728	-0.142173	-0.30991	0.0883723	0.118944	0.186424	0.216163	-0.103863	0.57777	-0.671692	1.00578	0.328848	-0.308773	-0.210463	-0.464351	0.178976	0.182082	0.2749	-0.0127315	0.184788	0.666575	0.0178222	-0.431641	0.0922886	-0.0393445	0.088033	"WT"
"144"	0.168822	-0.00662272	-0.0922202	-0.100045	-0.231852	0.0389699	0.0636134	0.00797047	0.0976512	0.00739646	0.525568	0.140478	-0.0905541	-0.390118	-0.679208	0.340106	0.0725998	-0.059286	-0.18158	-0.124177	0.15269	0.000865357	0.0303502	-0.236911	-0.174805	0.177191	0.0888743	-0.0320258	-0.0105354	-0.0141047	0.129626	0.0677351	0.0667023	-0.0997294	-0.430272	-0.0769695	0.13926	0.124566	0.0106366	0.00600353	0.00481057	-0.294436	0.470594	0.0246034	-0.0710377	-0.278928	-0.430583	-0.221455	0.215331	0.252864	-0.0421968	0.0856014	1.04824	0.0261343	-0.559956	0.255803	-0.127828	0.177586	"WT"
"145"	0.24112	-0.167556	-0.0957602	-0.259936	-0.286232	0.184242	-0.0228622	0.0141696	-0.0158803	-0.0313297	0.463507	0.0812305	-0.173404	-0.457542	-0.618732	0.199273	0.0425883	0.0277344	-0.165642	-0.141379	-0.0650654	-0.066997	-0.077592	-0.192253	-0.100289	0.102685	0.0484734	0.113194	0.022659	-0.157319	0.245191	0.0108658	-0.0517386	-0.308664	-0.482279	-0.15695	0.247259	-0.0115502	0.00327121	0.0285409	-1.25701	-0.376939	0.240131	-0.0021411	-0.489397	-0.367097	-0.447554	-0.39689	0.267332	0.528381	0.00762609	-0.360447	1.06243	-0.0163238	-0.589444	0.184915	-0.0919711	0.131023	"WT"
"146"	0.25198	-0.190622	-0.288856	-0.343053	-0.494688	0.0711174	-0.0907292	-0.118061	-0.33416	-0.0427272	0.356673	0.105665	-0.179636	-0.301225	-0.617231	0.511559	0.264861	-0.173113	-0.490598	-0.725341	-0.0980036	-0.318047	-0.110495	-0.331652	-0.114483	0.179829	0.00652065	-0.183946	-0.085111	-0.44234	0.165584	-0.342578	-0.155343	-0.175991	-0.491391	0.117482	-0.0141892	0.0443521	-0.202862	-0.503793	-0.884924	-0.210758	-1.08406	-0.31312	-0.0777306	-0.382286	-0.776993	-0.538813	0.277782	-0.14543	-0.313278	-0.402262	0.466434	0.219934	-0.690042	0.136585	-0.618967	0.180835	"WT"
"147"	0.220503	-0.280597	-0.331527	-0.387819	-0.588279	0.148609	-0.212848	-0.265917	-0.578641	-0.653019	0.193267	0.106174	-0.135209	-0.561648	-0.740312	0.106576	0.275257	-0.229506	-0.600903	-1.01234	-0.08783	-0.306677	-0.159074	-0.458783	-0.241591	-0.000352061	-0.265204	-0.0700621	-0.601159	-0.512263	0.262241	-0.367371	-0.231041	-0.434481	-0.597647	0.229465	-0.325221	-0.39748	-0.393552	-0.683502	-0.266037	-0.581033	-0.575312	-0.692427	-0.133923	-0.462748	-1.11626	-1.0827	0.333309	-0.436295	-0.561803	-0.899727	1.06643	0.349512	-0.668254	0.0591337	-0.803317	0.0549457	"WT"
"148"	0.253578	-0.157822	-0.0673749	-0.094532	-0.137808	0.0630749	0.071241	0.102443	0.0273239	0.147984	0.258977	0.126233	-0.057716	-0.32331	-0.478549	-0.00812501	-0.0158773	-0.0119109	0.0459042	0.0735735	0.0158401	-0.0510419	0.0290358	-0.0276632	-0.124868	0.17479	0.103867	-0.0171849	0.0446879	0.104149	0.250088	0.00319923	-0.0337822	-0.191295	-0.224715	-0.158961	0.08605	0.0546262	0.122593	0.278009	1.81878	-0.365143	0.497812	0.180173	0.0248019	-0.234375	-0.415037	0.183493	0.192876	0.558777	-0.00214255	0.267452	1.86225	-0.0301581	-0.493453	0.223571	0.0570828	0.055154	"WT"
"149"	0.33916	-0.604009	-0.680232	-0.81374	-1.00659	0.360364	-0.721054	-0.638825	-0.508147	-1.06709	-0.795749	-0.130106	-0.214314	-0.414418	-0.683456	-0.660541	-0.0385411	-0.137318	-0.417718	-0.565596	-0.647465	-0.732071	-0.329499	-0.510513	-0.219819	-0.238175	-0.587507	-0.11131	-0.626406	-0.609194	0.21728	-0.637257	-0.802575	-0.806501	-0.57439	0.0518175	-0.852964	-0.6252	-0.905791	-0.0749622	-1.48543	-0.825343	0.57777	-0.247928	-0.507737	-0.562472	-1.22856	-1.62449	0.405132	-0.248535	-0.468775	-0.739849	0.926865	0.339422	-0.782725	-0.301077	-0.385373	-0.274753	"WT"
"150"	0.170092	0.046002	-0.0809758	-0.172864	-0.310574	0.104417	0.0936683	0.0921262	0.122977	0.121586	0.675003	0.208954	-0.251326	-0.540594	-0.913999	0.201609	-0.0184849	-0.0152123	-0.0705362	-0.0855411	0.232882	0.0874085	-0.024857	-0.240742	-0.369563	0.231211	0.260218	-0.10906	0.0663166	0.0605455	0.231912	0.0381271	0.0261768	-0.179877	-0.472323	-0.0732111	0.101664	0.182374	0.146551	0.161746	-0.867897	-0.487753	-0.98914	-0.181112	-0.104336	-0.385456	-0.800021	-0.554924	0.277259	0.264957	-0.00692421	0.188616	0.868805	-0.0046935	-0.75551	0.290365	-0.0488763	0.114074	"WT"
"151"	0.0590922	0.0530418	-0.0203902	-0.0457024	-0.143931	0.0110948	0.0462536	0.0500349	0.0696609	0.107808	0.443596	0.0792928	-0.129816	-0.226171	-0.346674	-0.0714227	-0.0792296	0.00692273	0.114527	0.210127	0.257964	0.0590783	-0.0775875	-0.203465	-0.132279	0.106241	0.0669227	0.00217683	0.00787004	0.102121	-0.00470653	0.0802893	0.0295306	-0.119595	-0.0767656	-0.232925	0.0493798	0.0892541	0.0838056	0.257095	1.66614	-0.204793	0.59515	0.196506	0.203539	-0.168428	-0.100216	0.560324	0.127462	0.531848	0.0651173	0.49253	1.34553	-0.0833567	-0.293051	0.137622	0.156435	-0.0184907	"WT"
"152"	0.287011	-0.260714	-0.350486	-0.516444	-0.536053	0.146851	-0.10422	-0.0115792	-0.130152	-0.0811452	-0.0700909	0.162713	-0.261134	-0.260451	-0.351881	0.086906	0.0190044	-0.142626	-0.122608	0.0177652	-0.345847	-0.415438	-0.0588095	-0.275224	-0.160032	-0.0577505	-0.105321	0.0729016	-0.0860908	0.00214802	0.52089	-0.496181	-0.380262	-0.496796	-0.654576	0.188325	-0.279909	0.0310422	-0.0663866	-0.078777	-0.153156	-0.70875	0.540573	-0.11826	-0.544266	-0.324898	-0.589991	-1.11923	0.269596	-0.267199	-0.0917835	-0.10936	1.06559	0.0731484	-0.497643	-0.0734768	-0.0953487	-0.0236276	"WT"
"153"	0.208193	-0.0422117	-0.127792	-0.157143	-0.271534	0.148218	0.103048	0.0110662	-0.123528	-0.246827	0.320254	0.23309	-0.0842971	-0.296038	-0.365423	0.487795	0.200341	-0.141007	-0.281372	-0.525351	-0.0837649	-0.132111	-0.0376746	-0.0578121	-0.046042	0.177905	0.0704718	-0.0511659	-0.135938	-0.126028	0.495235	0.0127832	-0.0838505	-0.337559	-0.602094	0.317443	0.0855878	-0.0243199	-0.136575	-0.384851	-0.320773	-0.596416	0.962031	-0.584313	-0.474188	-0.230328	-0.672168	-1.23419	0.195398	-0.504894	-0.224887	-0.12248	-0.823749	0.17013	-0.442554	0.229182	-0.404036	0.211087	"WT"
"154"	0.053167	0.0785142	0.0557371	0.0468123	0.00136991	0.0345679	0.027692	0.0280457	0.0531531	0.0757927	0.396127	0.133327	-0.0231158	-0.124324	-0.275818	0.405927	0.0767233	-0.0700454	-0.15354	-0.171705	0.324684	0.209878	0.0103788	-0.0543593	-0.196907	0.355039	0.17539	-0.0302582	-0.0714819	-0.215169	-0.10963	0.160456	0.157341	0.080221	-0.061535	-0.204738	0.210451	0.137556	0.0963833	-0.0547699	-0.29857	-0.0735936	-0.249615	-0.107741	0.176399	-0.0393593	0.200266	-0.696279	0.0238799	0.238628	-0.0369624	0.244777	-0.288007	0.0153263	-0.141398	0.153766	-0.105824	0.123348	"WT"
"155"	0.18593	-0.100407	-0.00886223	-0.166906	-0.326729	-0.107081	-0.0160947	0.059992	0.0558898	-0.132768	0.537395	0.113154	-0.24777	-0.417816	-0.557244	0.261591	-0.0804463	-0.0299135	-0.113818	-0.0969062	-0.0457188	-0.078649	-0.010316	-0.0769999	-0.145717	-0.090617	0.0258934	-0.039048	0.00115369	-0.0332477	0.433291	-0.0195169	-0.127633	-0.255119	-0.525511	0.140281	0.131787	-0.107847	-0.29132	-0.0409258	-1.98914	-0.849316	0.0664268	-0.319452	-0.264495	-0.283597	-0.575312	-1.52822	0.222248	-0.970393	-0.0960254	-0.190299	1.00868	0.089132	-0.559379	0.220194	-0.0938082	0.0967881	"WT"
"156"	0.342942	-0.073624	-0.171383	-0.317671	-0.408286	0.066537	0.0785962	0.108237	-0.0306856	-0.16105	0.524084	0.167795	-0.298735	-0.42757	-0.802064	0.398569	0.0855334	-0.0797372	-0.230015	-0.330997	0.113327	0.0453311	-0.0395061	-0.418919	-0.230795	0.174279	0.0944253	-0.00301261	-0.0923617	-0.109795	0.24412	0.0443102	-0.0940346	-0.187697	-0.607858	-0.205608	0.154389	0.189666	0.00364541	-0.106632	-0.733354	-0.728749	-0.851998	-0.19521	-0.366766	-0.437361	-0.572992	-1.9222	0.308489	0.204654	-0.128451	0.151573	0.59099	0.0922886	-0.673308	0.227347	-0.246447	0.153533	"WT"
"157"	0.167795	-0.0557877	-0.139536	-0.129538	-0.125219	0.0222613	0.00394758	0.116032	0.0984869	0.0979344	0.00547185	0.00979145	-0.117925	-0.108722	-0.299129	-0.140719	-0.0728636	0.0110233	0.0701145	0.0746287	0.0264177	-0.124687	-0.0546605	-0.111229	-0.00265556	0.00604663	0.0549874	-0.0293171	0.113007	0.18376	0.153507	-0.0837313	-0.0539924	-0.216307	-0.0797951	-0.350094	-0.0946476	0.039728	0.181484	0.437174	2.84445	0.0212096	1.90362	0.773237	-0.0225457	-0.252748	-0.274411	0.484313	0.195587	0.463099	-0.0142213	-0.0950266	1.32946	-0.0162742	-0.254766	0.0745876	0.0963563	-0.0248688	"ERCC2"
"158"	0.604052	-0.64391	-0.338606	-0.636667	-1.00503	0.807289	-0.756548	-0.318231	-1.19039	-1.51464	-0.915571	0.0126116	-0.276034	-0.00357799	-0.520173	-0.91482	-0.0223786	-0.0508043	-0.346072	-1.05809	-1.02499	-0.82888	0.185143	-0.217984	0.00335757	-0.531331	-0.537948	-0.0920203	0.0153834	-0.732011	0.705721	-0.619829	-0.766183	-0.628974	-0.720997	0.619563	-0.435386	-0.316841	-0.904853	-1.37552	-1.26303	-1.29025	-0.275008	-1.60051	0.0158543	-0.598481	-1.46229	-0.338323	0.402788	-0.0478871	-0.718474	-0.751322	-1.08406	0.448658	-0.746604	-0.197473	-1.2796	-0.0488166	"WT"
"159"	0.207018	-0.270196	-0.0568033	-0.246339	-0.374215	0.188907	0.018919	0.00868767	-0.117791	-0.293127	0.685124	0.172628	-0.429537	-0.595559	-0.966402	0.7433	0.247393	-0.320147	-0.52328	-0.865222	0.120458	-0.0613092	-0.0582206	-0.376476	-0.312524	0.261735	0.0923428	-0.0583513	-0.161802	-0.35097	0.350848	-0.00450246	-0.165135	-0.314392	-0.703112	0.0246176	0.300077	0.0896473	-0.192289	-0.492827	-0.436518	-0.567398	1.21759	-0.135515	-0.47525	-0.434103	-0.603325	-1.13093	0.31698	-0.194225	-0.315144	-0.607309	0.0169241	0.229453	-0.888915	0.250937	-0.651414	0.289209	"WT"
"160"	0.341678	-0.282749	-0.63349	-0.380824	-0.633882	0.256262	0.116764	-0.352943	-0.330641	-0.385556	0.0923834	0.141904	-0.280084	-0.421457	-0.844271	0.0938306	0.20818	-0.17924	-0.488085	-0.709458	-0.213711	-0.36398	-0.152911	-0.28282	-0.340079	0.145208	0.0363556	-0.027747	-0.346613	-0.411583	0.273611	-0.217915	-0.364723	-0.48765	-0.714972	0.290448	-0.0616495	-0.313992	-0.180181	-0.386323	-1.926	-1.18019	-0.505892	-1.05559	-0.561386	-0.52429	-0.141171	-1.03034	0.363586	-0.393495	-0.391132	-0.536053	0.277533	0.299198	-0.753942	-0.054268	-0.687809	-0.0742193	"WT"
"161"	0.133366	-0.132217	-0.275937	-0.335031	-0.480649	0.228049	-0.0730047	-0.264845	-0.639923	-0.341905	0.265809	0.125466	-0.264195	-0.540029	-0.903563	0.242767	0.0546401	-0.329194	-0.597946	-0.952783	-0.0816458	-0.102183	-0.182208	-0.24148	-0.407498	0.0914629	-0.138014	0.0171238	-0.217231	-0.767469	0.394075	-0.344797	-0.20025	-0.43854	-0.609977	0.376068	0.0637928	-0.446868	-0.306618	-0.915892	-0.647698	-0.597394	-0.604071	-1.46514	-0.55675	-0.489836	-1.1776	-1.43296	0.340198	-0.545967	-0.567355	-0.850285	-0.883622	0.357293	-0.738433	0.0598121	-0.807755	-0.0402462	"WT"
"162"	0.228616	-0.0763412	-0.138761	-0.215583	-0.275233	-0.0328757	0.0283853	0.0186911	-0.0549947	-0.00348254	0.448668	0.148335	-0.232557	-0.3618	-0.642865	0.194768	0.0303643	-0.113451	-0.0401186	-0.107483	0.146668	-0.187814	-0.0754486	-0.183323	-0.132595	0.154985	0.0798525	-0.130443	-0.183451	0.0169241	0.191398	0.11354	-0.0352968	-0.257801	-0.506595	-0.219539	0.0252131	0.0413131	0.0587321	0.0306892	-0.263035	-0.72192	0.362161	0.0476221	-0.300941	-0.328404	-0.919394	-0.613531	0.263635	0.513511	-0.0736726	0.0503833	0.724991	0.0456107	-0.606292	0.216622	-0.0373518	0.0812714	"WT"
"163"	0.255573	-0.360233	-0.22204	-0.392328	-0.405992	0.0861995	0.0293327	-0.0420364	-0.000422772	0.0165106	-0.0176069	0.166073	-0.11705	-0.264154	-0.526329	-0.173799	-0.00586926	0.000951865	0.0324112	0.176182	-0.26755	-0.302288	-0.0808918	-0.276312	-0.115907	0.0160684	0.0722568	-0.0926294	-0.00671403	0.0977995	0.181293	-0.176914	-0.20915	-0.409502	-0.469128	-0.229472	-0.0281854	0.0741081	0.0531809	0.189692	-0.946107	-0.528494	0.434401	0.179957	-0.294066	-0.378042	-0.157485	0.130417	0.278116	0.627355	0.0238373	0.386127	1.18363	-0.0556918	-0.566438	0.0923157	0.0913681	-0.00621117	"WT"
"164"	0.102053	-0.164734	-0.181719	-0.21324	-0.142084	0.225263	-0.164474	-0.219599	-0.240546	-0.197837	-0.139854	-0.0871861	-0.0955167	-0.0732445	0.188578	-0.0499064	-0.0174317	-0.116531	-0.155405	0.063779	-0.695494	-0.419069	-0.0594198	0.171399	0.251689	-0.510342	-0.268035	-0.0405028	0.0530835	0.0969095	0.189148	-0.24526	-0.20643	-0.174867	-0.192465	0.395929	-0.275598	-0.103655	-0.343191	-0.347836	-0.320003	-0.0494659	-0.992767	-0.317883	-0.867026	-0.0857616	-0.527182	-1.06091	0.0878294	-1.07088	-0.183323	-0.337459	0.254401	0.15082	-0.0226732	-0.0502499	-0.133651	-0.0678012	"WT"
"165"	0.0701832	-0.0242084	-0.0347691	-0.0584144	-0.094033	0.0890778	0.0543484	-0.268805	-0.12999	-0.185361	0.292063	0.0488221	-0.162499	-0.160853	-0.29595	0.493688	0.11334	-0.021488	-0.3138	-0.601288	-0.0163588	0.0295165	0.0633787	-0.0667794	-0.157628	0.263671	-0.0713606	-0.129087	-0.213261	-0.314062	0.106509	0.0185772	-0.0340702	0.00132667	-0.251491	-0.124376	0.171873	-0.115171	-0.138642	-0.237592	-1.04089	-0.19246	0.810969	-0.325162	-1.16479	-0.110547	-0.100269	-0.604503	0.103007	-0.740835	-0.11245	-0.590258	-0.0461418	0.11023	-0.226218	0.126299	-0.362041	0.172603	"WT"
"166"	0.138225	-0.127778	-0.278158	-0.21451	-0.372272	0.228135	-0.0708847	0.130575	-0.0592739	-0.0233724	0.536361	0.0995241	-0.312966	-0.507382	-0.917346	0.361218	0.113247	-0.133426	-0.243545	-0.301136	0.0432885	-0.158516	-0.12219	-0.282667	-0.283274	0.271187	0.0841459	-0.0309391	-0.0568048	-0.0518657	0.251907	-0.094415	-0.179444	-0.224147	-0.659789	-0.0726618	0.141197	0.160417	0.0318186	-0.0473056	-0.985499	-0.800772	0.0489058	-0.270121	-0.300612	-0.472113	-0.755544	-0.874267	0.321651	0.20068	-0.15695	-0.100818	0.605722	0.11346	-0.779908	0.128544	-0.244482	0.188312	"WT"
"167"	0.408092	-0.259352	-0.170538	-0.573065	-0.495087	-0.0180699	-0.171767	0.0146409	-0.248361	0.0566806	0.291097	0.0390822	-0.131756	-0.446185	-0.810364	0.336192	0.270086	-0.0461909	-0.588379	-0.6406	-0.014794	-0.222877	-0.0173718	-0.361025	-0.268945	0.227076	0.122805	-0.118353	-0.406994	-0.237059	0.276247	-0.151038	-0.151745	-0.338261	-0.632001	0.253348	0.0939928	-0.304006	-0.220624	-0.235907	-0.0931094	-0.324567	-0.669026	-0.422664	-0.432484	-0.407297	-1.68866	-1.01197	0.318323	-0.406356	-0.272646	0.11925	0.514572	0.196343	-0.733865	0.144569	-0.472727	0.192156	"WT"
"168"	0.368634	-0.49493	-0.588307	-0.761054	-0.589338	-0.062285	-0.178778	0.0130834	-0.0722158	0.0331023	-0.435788	-0.0102433	-0.219107	-0.383746	-0.597701	-0.184408	0.038394	-0.1152	-0.220147	-0.0252695	-0.387782	-0.623581	-0.226775	-0.324786	-0.239062	-0.0122047	0.0448417	-0.0396114	-0.178649	-0.0732141	0.245496	-0.601118	-0.544031	-0.50217	-0.524357	-0.27705	0.0105507	0.0343284	-0.103561	0.052708	-1	-0.437518	0.922754	0.327883	-0.478047	-0.499241	-0.464447	-0.116365	0.363496	0.261338	-0.157081	0.379044	-0.122121	0.111873	-0.663712	-0.118221	-0.0881658	-0.0600513	"WT"
"169"	0.304102	-0.280773	-0.177781	-0.243352	-0.392482	0.0917066	0.0381974	0.174764	0.0516784	-0.00112141	0.116365	0.130008	-0.127994	-0.329464	-0.609207	0.260965	0.108156	0.0333419	-0.0469598	-0.29542	-0.059943	-0.0287077	-0.185627	-0.336821	-0.0863818	0.31155	0.183569	0.0667436	-0.00336829	-0.262332	0.239765	-0.0710969	-0.123344	-0.351575	-0.459792	-0.0343287	0.258169	0.151066	0.00864465	-0.0515113	1.42146	-0.290157	0.628904	-0.0873409	-0.538075	-0.35912	-0.452572	-0.313022	0.271629	0.315392	0.0113096	0.104229	1.01304	-0.011191	-0.542011	0.0904199	-0.0748087	0.18735	"WT"
"170"	0.152521	-0.106633	-0.230315	-0.158056	-0.381994	0.0982444	0.118878	0.144908	0.0306045	0.139679	0.164658	0.0564309	-0.225592	-0.278507	-0.560285	0.123044	0.0216503	-0.0432727	-0.0297736	0.0029401	0.0661236	-0.156947	-0.144202	-0.28343	-0.155831	0.196821	0.187426	0.108371	0.00588859	0.0266301	0.252428	-0.040948	-0.178367	-0.315871	-0.457578	-0.124601	0.154894	0.116524	0.149363	0.21584	-0.607232	-0.578178	0.481464	0.385895	0.0822938	-0.37378	-0.518689	0.325686	0.275508	0.618342	-0.0128349	0.298119	0.910502	-0.0151526	-0.524068	0.0581364	0.0241494	0.065531	"WT"
"171"	0.199713	-0.00674737	-0.0810689	-0.177051	-0.276517	0.227778	0.0664268	-0.064415	-0.0163354	-0.106074	0.55957	0.15457	-0.282591	-0.462151	-0.729959	0.253433	0.0973411	-0.170066	-0.154907	-0.143115	0.177943	0.0564309	-0.104598	-0.18457	-0.254623	0.135561	0.0994972	-0.0286812	-0.136136	0.0504111	0.26726	0.112233	-0.110537	-0.135705	-0.513679	0.00561557	0.0452612	0.0878566	0.057069	-0.0702408	-0.0755322	-0.489105	-1.63692	0.128676	-0.170488	-0.321553	-0.161034	-0.601148	0.236731	0.0949792	-0.12713	-0.062951	0.153338	0.0797024	-0.611453	0.225213	-0.138437	0.127224	"WT"
"172"	0.263563	-0.20479	-0.253385	-0.279121	-0.220572	0.121533	-0.163092	-0.0658021	-0.332061	-0.286612	-0.196123	-0.0110616	-0.160168	-0.0564087	-0.242967	0.0529862	-0.0236437	-0.0940053	-0.26424	-0.549056	-0.392308	-0.141704	0.0622875	-0.0425266	-0.125414	-0.070109	-0.358617	0.0613338	-0.15955	-0.188764	0.187388	-0.198636	-0.21838	-0.27987	-0.16883	0.104149	-0.0314226	-0.0503142	-0.594683	-0.198798	-2.22342	-0.0583348	0.18442	-0.210389	-1.54014	-0.195267	0.0458623	-0.95192	0.170848	-0.554413	-0.262173	-1.34199	-0.823749	0.216287	-0.189652	-0.00774204	-0.362316	0.016211	"WT"
"173"	0.111712	-0.158904	-0.138459	-0.291977	-0.388236	0.0349341	-0.0202761	0.0590506	-0.0659621	-0.0794521	0.779226	0.163048	-0.287825	-0.700959	-0.980751	0.601516	0.108491	-0.0724418	-0.370079	-0.57493	0.201232	0.0490313	-0.206713	-0.442765	-0.527622	0.272728	0.107782	0.0329049	-0.168617	-0.386521	0.197991	-0.0938667	-0.07514	-0.249316	-0.73363	-0.0509313	0.224164	0.0745054	-0.14271	-0.213693	-1.5042	-0.737706	0.265341	-0.181951	-0.515427	-0.340592	-0.605187	-1.76171	0.256141	0.00860162	-0.152035	-0.48597	0.410992	0.110176	-0.814727	0.153702	-0.407942	0.175697	"WT"
"174"	0.284076	-0.278515	-0.364769	-0.500977	-0.607777	0.166767	0.186932	-0.268909	-0.208944	-0.180002	0.172744	0.0910566	-0.162294	-0.336256	-0.55928	0.323312	0.103558	-0.028103	-0.520989	-0.381354	-0.282125	-0.460592	-0.117427	-0.280871	-0.190538	0.0983926	-0.110003	0.12532	-0.0890694	-0.272367	0.450264	-0.243229	-0.547251	-0.462726	-0.744441	0.502901	-0.0682443	-0.394508	-0.00172505	-0.45573	-0.716626	-0.667623	-0.704872	-0.800887	-0.438096	-0.394955	-1.12071	-2.31034	0.305364	-0.424386	-0.215473	-1.04089	-0.765535	0.190956	-0.569796	0.103518	-0.335748	0.127263	"WT"
