	A.C.A.A	A.C.A.C	A.C.A.G	A.C.A.T	C.C.A.A	C.C.A.C	C.C.A.G	C.C.A.T	G.C.A.A	G.C.A.C	G.C.A.G	G.C.A.T	T.C.A.A	T.C.A.C	T.C.A.G	T.C.A.T	A.C.G.A	A.C.G.C	A.C.G.G	A.C.G.T	C.C.G.A	C.C.G.C	C.C.G.G	C.C.G.T	G.C.G.A	G.C.G.C	G.C.G.G	G.C.G.T	T.C.G.A	T.C.G.C	T.C.G.G	T.C.G.T	A.C.T.A	A.C.T.C	A.C.T.G	A.C.T.T	C.C.T.A	C.C.T.C	C.C.T.G	C.C.T.T	G.C.T.A	G.C.T.C	G.C.T.G	G.C.T.T	T.C.T.A	T.C.T.C	T.C.T.G	T.C.T.T	A.T.A.A	A.T.A.C	A.T.A.G	A.T.A.T	C.T.A.A	C.T.A.C	C.T.A.G	C.T.A.T	G.T.A.A	G.T.A.C	G.T.A.G	G.T.A.T	T.T.A.A	T.T.A.C	T.T.A.G	T.T.A.T	A.T.C.A	A.T.C.C	A.T.C.G	A.T.C.T	C.T.C.A	C.T.C.C	C.T.C.G	C.T.C.T	G.T.C.A	G.T.C.C	G.T.C.G	G.T.C.T	T.T.C.A	T.T.C.C	T.T.C.G	T.T.C.T	A.T.G.A	A.T.G.C	A.T.G.G	A.T.G.T	C.T.G.A	C.T.G.C	C.T.G.G	C.T.G.T	G.T.G.A	G.T.G.C	G.T.G.G	G.T.G.T	T.T.G.A	T.T.G.C	T.T.G.G	T.T.G.T	Genotype
68	0.008531689	0.00886274	0.009384397	0.004017929	0.006014372	0.0051819	0.008857398	0.004574055	0.008915595	0.00359703	0.008440057	0.005310572	0.007268944	0.006167658	0.008310553	0.016310482	0.002511868	0.002178131	0.009036826	0.002986298	0.001183932	0.00259095	0.004745034	0.002065702	0.002183411	0.001835219	0.005504385	0.002686525	0.007804081	0.003621377	0.009893516	0.010505056	0.01433497	0.008336984	0.172047273	0.007438598	0.00795602	0.009035108	0.095533359	0.009049743	0.008491043	0.009029279	0.138343536	0.008371961	0.023590621	0.012901156	0.091416085	0.017179321	0.005423125	0.003009492	0.002282951	0.005396086	0.001625706	0.002646176	0.00142258	0.001882392	0.001539983	0.001756897	0.002905651	0.001977281	0.0073074	0.001417652	0.001060492	0.003363878	0.01245624	0.006542373	0.007752522	0.006061837	0.005960923	0.005292352	0.00543167	0.006216272	0.005928933	0.00591797	0.006915448	0.00521283	0.003737693	0.005449101	0.004564726	0.003454793	0.004575762	0.001373898	0.002282951	0.001156304	0.001083804	0.001297145	0.00086217	0.001926169	0.001693981	0.001479493	0.006334318	0.001857445	0.001385886	0.001151842	0.002674284	0.002818384	WT
69	0.003394813	0.00365827	0.005554842	0.002437992	0.002522867	0.00308414	0.004333416	0.002395566	0.002400193	0.001843621	0.003071991	0.002044564	0.012387577	0.008052768	0.00993881	0.008265311	0.003559609	0.002515061	0.005819358	0.003677649	0.002558908	0.001971827	0.003370435	0.003219042	0.001615514	0.001620152	0.007540343	0.002710235	0.072357023	0.017526612	0.033129365	0.07787426	0.008437592	0.005601726	0.047877444	0.006115642	0.00861379	0.006774996	0.036352547	0.007523575	0.007062106	0.005028058	0.037422441	0.006418979	0.14057354	0.036043671	0.127096292	0.071953292	0.002772987	0.001991614	0.002063194	0.001466664	0.000773271	0.001421546	0.001312298	0.001599163	0.001464993	0.000914842	0.001592156	0.001687197	0.001789829	0.001146327	0.001052714	0.00112435	0.007674081	0.004680292	0.005357065	0.004026659	0.003505497	0.003830276	0.002919864	0.005530438	0.005156776	0.003870484	0.004511109	0.004377593	0.002716704	0.002494947	0.002351062	0.001850854	0.002547279	0.000995807	0.001520248	0.001786663	0.00108258	0.001382058	0.001246683	0.007829234	0.001875191	0.001407449	0.003891937	0.003009595	0.001406294	0.001314904	0.001579072	0.002750334	WT
70	0.001369042	0.002787605	0.000963308	0.00551778	0.015569641	0.020406046	0.014510672	0.061062795	0.001191284	0.002718643	0.001827732	0.007794659	0.001379265	0.002631938	0.001494211	0.008691432	0.000913275	0.000205148	0.000335064	0.000272618	5.33E-05	0.000194801	0.001041922	7.51E-05	0.000199765	0.001026126	0.000766468	0.000175668	0.000437066	0.000204555	0.000317917	0.000877233	0.023933015	0.017295824	0.119617679	0.009146865	0.009379829	0.021793668	0.087000501	0.013224444	0.0353	0.05165127	0.160869901	0.021627294	0.007757918	0.010925497	0.046733821	0.006093045	0.001776697	0.003792058	0.000680109	0.011929505	0.000337385	0.002798968	0.000464057	0.001151745	0.000949506	0.004861897	0.002336581	0.004435606	0.003991184	0.000661966	0.00021669	0.002016729	0.012190118	0.005920656	0.012075761	0.002757185	0.019043211	0.009290989	0.015881817	0.009184066	0.013568343	0.007365273	0.01157086	0.005268336	0.00717266	0.005475459	0.006424763	0.003189883	0.000422051	0.000218116	0.000217788	0.000651647	0.000527844	0.000831562	0.000917724	0.002240188	0.000170107	0.000311993	0.000807649	0.002375444	0.000109648	0.000181507	0.000566727	0.001307359	WT
71	0.008877151	0.008099316	0.018585353	0.006629306	0.009580528	0.007756088	0.012122537	0.006136538	0.00881044	0.00543004	0.010792161	0.005512322	0.008544745	0.008724024	0.012343993	0.009749301	0.004206998	0.003480698	0.007124385	0.003629182	0.002658913	0.003078752	0.006766067	0.003462761	0.002702589	0.001831821	0.00882995	0.002616961	0.011843415	0.004941933	0.013402049	0.015310274	0.013701689	0.011713887	0.113370654	0.010403655	0.015151583	0.018768548	0.072735224	0.01507835	0.008972595	0.009682481	0.072274779	0.010133763	0.022931712	0.014876226	0.071242472	0.017703604	0.006456731	0.00367327	0.004662567	0.004434284	0.004406875	0.003514302	0.003726589	0.004096452	0.003636961	0.001977794	0.003832499	0.003364123	0.006325245	0.002645279	0.002629883	0.003220717	0.025411581	0.007463151	0.014750666	0.01002398	0.011047371	0.006011306	0.005993277	0.008231919	0.012077457	0.006592646	0.007768579	0.00784962	0.009244588	0.005211595	0.00575287	0.004800692	0.003322762	0.001399341	0.002500831	0.003247644	0.001267731	0.001849633	0.001767248	0.006359255	0.002127279	0.002307426	0.007768579	0.003364123	0.002133366	0.001026526	0.002917527	0.003484046	WT
72	0.006240583	0.006567514	0.009106181	0.005636811	0.005195593	0.005917892	0.008805839	0.004912719	0.005601261	0.003990798	0.006850087	0.004010349	0.015889722	0.010599698	0.015033924	0.012674958	0.00424076	0.003492835	0.0075126	0.004658816	0.003598142	0.002937189	0.007769858	0.00449393	0.00234379	0.001923276	0.006489556	0.003437442	0.070393807	0.022552156	0.042509716	0.082374293	0.008949564	0.005534422	0.046783007	0.006045791	0.008716189	0.007701963	0.039470879	0.008424106	0.007647112	0.006178525	0.039658399	0.00636336	0.093907091	0.027092236	0.09888693	0.042913786	0.004523358	0.002956774	0.002803701	0.003476999	0.002418027	0.002701776	0.002018843	0.003942558	0.002521678	0.001938101	0.002455087	0.002904155	0.004538698	0.001755532	0.001449621	0.002411722	0.011266769	0.004585142	0.006557544	0.005634344	0.005501565	0.002990645	0.003317679	0.004243626	0.006304194	0.003391677	0.003806336	0.004827176	0.004401162	0.00316286	0.002959643	0.002285181	0.002927695	0.001028443	0.001651068	0.001686861	0.001641596	0.000968561	0.001552956	0.002537573	0.001462573	0.000938768	0.002112516	0.002256607	0.001677943	0.001001089	0.002249933	0.002218189	WT
73	0.006346304	0.006726022	0.006265502	0.005714795	0.005259828	0.005485729	0.006622198	0.005119446	0.006171953	0.003927239	0.005548076	0.00406904	0.01260293	0.00825884	0.012886952	0.011666269	0.004432339	0.003057283	0.006063389	0.004609724	0.002726298	0.001892963	0.007725898	0.003803834	0.002257171	0.002646618	0.006401626	0.002833796	0.080778038	0.023888118	0.03106676	0.080148189	0.009519456	0.00799261	0.055581062	0.007798643	0.008316586	0.009928397	0.038077638	0.0110683	0.008711271	0.009561973	0.048438974	0.00864671	0.085886633	0.025533305	0.100564253	0.039729618	0.004237597	0.003309833	0.001604113	0.003260091	0.002284601	0.002896485	0.002180889	0.003360215	0.002014883	0.001720657	0.00212895	0.002613167	0.004933062	0.001726021	0.001045672	0.002630166	0.008549105	0.004641375	0.005199539	0.004258494	0.004726761	0.00455593	0.0032588	0.004149357	0.006313301	0.00500066	0.004899965	0.004320436	0.004615588	0.00358085	0.002493527	0.002577298	0.003301384	0.001293498	0.001714741	0.001813426	0.001142301	0.001267212	0.001529129	0.002774723	0.001656682	0.001344263	0.003919972	0.002125376	0.002613058	0.001391121	0.001984097	0.002683033	WT
74	0.010111582	0.013721099	0.013008911	0.009580425	0.007385394	0.00976849	0.009866547	0.007056565	0.006323651	0.00673805	0.007194312	0.006792525	0.00890186	0.008572189	0.009874559	0.012353013	0.005904855	0.003681271	0.009601815	0.006193406	0.003713798	0.004025802	0.009584646	0.003813175	0.002756463	0.00287839	0.006540283	0.004008703	0.011047844	0.007160299	0.008816571	0.013760764	0.015476124	0.010441422	0.128850163	0.011902952	0.008187237	0.012669436	0.076677166	0.014551425	0.008485583	0.007915573	0.093199038	0.012471521	0.013750195	0.011093421	0.064184635	0.013268051	0.007551247	0.005188889	0.005213262	0.005558111	0.004165134	0.004161406	0.002919614	0.005110483	0.00356811	0.003790528	0.003262594	0.004538604	0.006773939	0.003474173	0.002383178	0.005286498	0.017367868	0.007404369	0.011189441	0.009804758	0.007847355	0.007490531	0.00610814	0.007295118	0.009537833	0.007004236	0.007923442	0.007048186	0.006249988	0.007066784	0.003821303	0.003949682	0.004908311	0.002215481	0.003178818	0.003060084	0.002293842	0.001572087	0.002189711	0.003198929	0.00192129	0.002389681	0.004764422	0.002990139	0.002470055	0.001934483	0.003492589	0.003504077	WT
75	0.012560365	0.008696827	0.010251214	0.008155342	0.00998419	0.008418242	0.013994973	0.008811122	0.00824843	0.006014204	0.008417939	0.006005843	0.010595267	0.008560763	0.01232039	0.01177737	0.004494293	0.004102277	0.009681702	0.005693911	0.003440148	0.003447125	0.009329982	0.004244382	0.002583846	0.002325492	0.006814522	0.003037046	0.025623497	0.010816849	0.013401126	0.02743739	0.010407835	0.007917394	0.076504432	0.008926392	0.010216982	0.011284798	0.057189336	0.011228808	0.008844702	0.009943484	0.070349918	0.009077013	0.03465992	0.014618199	0.077596841	0.019779942	0.005738921	0.003644806	0.004390167	0.005071577	0.005549592	0.004279218	0.004685488	0.005116752	0.004121458	0.002979777	0.003618405	0.004319836	0.006445534	0.002710046	0.003173138	0.004245644	0.018720917	0.006360544	0.013196479	0.008286765	0.014169959	0.005951231	0.008334989	0.007603398	0.014004546	0.006868639	0.009522119	0.008083329	0.009817397	0.005323305	0.006195175	0.004729796	0.003517403	0.001858136	0.002389914	0.003157774	0.002663804	0.002437171	0.00209552	0.006718726	0.002060729	0.002626244	0.00564979	0.004516192	0.004908699	0.002008338	0.003198322	0.005102221	WT
76	0.065391903	0.010943869	0.027548077	0.040165761	0.030444976	0.009041841	0.018487767	0.025397538	0.039670581	0.008169138	0.014395512	0.026310047	0.026169847	0.01340908	0.025346274	0.046889045	0.00457674	0.002946426	0.005843532	0.003781841	0.002502327	0.001755181	0.00430537	0.002716946	0.002476377	0.003114851	0.003819217	0.002751051	0.010460798	0.004394192	0.01013851	0.010623546	0.010783076	0.007817049	0.069844115	0.00543368	0.008227347	0.009201403	0.045586276	0.007678325	0.008885822	0.008110368	0.049649826	0.007702941	0.015958965	0.010509819	0.044989637	0.011698548	0.004680931	0.003142679	0.003274669	0.004376191	0.002548838	0.002533914	0.002208799	0.002067793	0.002280873	0.002146863	0.002791503	0.002062701	0.005480431	0.001631515	0.002030279	0.002674911	0.008751306	0.004033105	0.007691664	0.004796979	0.006128057	0.00394626	0.004417599	0.005046818	0.00721249	0.005182083	0.008234935	0.00455713	0.003563962	0.004397997	0.004835755	0.002947861	0.003900776	0.002252253	0.002513118	0.002496673	0.002874222	0.002118518	0.001553062	0.003014072	0.002404163	0.001554625	0.004373355	0.003453825	0.00235356	0.001879789	0.002731648	0.002784091	WT
77	0.00485675	0.004242203	0.008108562	0.002822284	0.003876529	0.003480413	0.005955693	0.002979247	0.003102912	0.003064605	0.005857449	0.002045685	0.017229874	0.009981537	0.014577383	0.009164868	0.003013312	0.00252073	0.004552175	0.00353341	0.002771718	0.002365593	0.004790449	0.003361718	0.002060333	0.001562348	0.003604584	0.002505964	0.07512517	0.02149157	0.04049273	0.083211179	0.006682463	0.005287384	0.070274206	0.004977886	0.008373302	0.006960827	0.049587622	0.007488378	0.006801582	0.006820249	0.056171436	0.006137055	0.095968937	0.025938102	0.132492211	0.041540934	0.002757168	0.001927943	0.001771427	0.002538387	0.001635721	0.001677653	0.001323276	0.001415452	0.001071498	0.001930143	0.001617367	0.001765685	0.00254391	0.001142317	0.000811474	0.001758194	0.007577876	0.003588116	0.005567341	0.004345374	0.004463578	0.002654514	0.003334656	0.003189246	0.004664166	0.003860285	0.004209912	0.003752081	0.003111133	0.00215771	0.002434421	0.00231635	0.001578002	0.000776533	0.001732494	0.001046905	0.000693102	0.000785736	0.001235058	0.001021275	0.001039983	0.001059686	0.004209912	0.000980936	0.000842241	0.000870337	0.001773919	0.001627957	WT
78	0.006224074	0.007060893	0.013145133	0.004282997	0.005168474	0.006101937	0.011622013	0.003879677	0.004456524	0.004918062	0.009913155	0.00452326	0.004770603	0.005808603	0.008980164	0.008278903	0.002948246	0.002028992	0.00788708	0.002874888	0.002251612	0.002440775	0.008887422	0.001913266	0.002359336	0.001824442	0.004361788	0.001957829	0.005348858	0.004157737	0.007697284	0.006742612	0.013056517	0.010875398	0.147601067	0.010150115	0.011513927	0.018808324	0.095710699	0.016475342	0.009175197	0.012691773	0.10825165	0.014514938	0.016046573	0.012473211	0.088518763	0.015021515	0.005860086	0.003464063	0.003546164	0.00408918	0.00285463	0.002074458	0.001863276	0.002885532	0.0025793	0.001998376	0.003516542	0.003366759	0.006489392	0.001771234	0.002042762	0.002677068	0.026690859	0.00671604	0.013516539	0.008254086	0.010027803	0.005270244	0.006800957	0.005818367	0.01389494	0.006694559	0.006970288	0.006409791	0.008077705	0.004691375	0.005729698	0.003757719	0.003387862	0.001272513	0.00236411	0.003180474	0.000878348	0.001345594	0.001490621	0.001844848	0.001497658	0.001099107	0.005777176	0.002266088	0.001679074	0.001484006	0.002341703	0.00198938	WT
79	0.011534563	0.010037629	0.008730005	0.008028255	0.008034626	0.007020941	0.009144795	0.007435413	0.013595343	0.005322742	0.009390902	0.009889284	0.010144274	0.008071538	0.009939912	0.021074203	0.00367382	0.00313231	0.005929815	0.00599546	0.001885219	0.002361303	0.004197611	0.003146648	0.002126967	0.002574398	0.003304206	0.002783212	0.004522655	0.003781019	0.004313547	0.008160171	0.00993368	0.007901963	0.191401242	0.007873865	0.005947418	0.006517197	0.089499058	0.006969243	0.006639586	0.008627712	0.132863874	0.007520594	0.0061711	0.008446958	0.078206478	0.008122739	0.00666613	0.004464716	0.004057177	0.006409756	0.003948499	0.003270365	0.002247251	0.00448117	0.002554347	0.002322548	0.002561252	0.003350676	0.00959305	0.002330444	0.002272526	0.004674813	0.011665727	0.00523984	0.006536563	0.007073979	0.005457275	0.00373756	0.003493453	0.005725939	0.007918476	0.004776561	0.004929722	0.005338365	0.006846492	0.005101784	0.003561748	0.004071611	0.004377157	0.001147184	0.002276527	0.002191937	0.002118707	0.001352407	0.00136878	0.003630578	0.002006987	0.001796688	0.003497624	0.002697578	0.004159642	0.001700595	0.002731402	0.004340898	WT
80	0.012769275	0.013704326	0.010569709	0.014286182	0.012710868	0.011594739	0.012965891	0.010014556	0.011868267	0.007861864	0.011159325	0.008012844	0.008195795	0.007631089	0.00941837	0.011383238	0.006184223	0.004568109	0.012407919	0.007322566	0.003694292	0.003601396	0.008783346	0.005397456	0.003047258	0.002717682	0.006307445	0.004047725	0.006367956	0.00650887	0.014650797	0.010077821	0.015346034	0.009930671	0.09558693	0.011055639	0.008578271	0.011243383	0.061483421	0.011380177	0.00970311	0.009900126	0.065500388	0.009995403	0.012264211	0.012119965	0.05703346	0.014411806	0.010643533	0.0073527	0.00710602	0.007644247	0.006269335	0.005556818	0.004502798	0.008450591	0.006617467	0.005379452	0.006146897	0.008872887	0.00688538	0.00456885	0.003292046	0.005409331	0.012940296	0.011072301	0.009369885	0.009497397	0.00832926	0.011319443	0.00758066	0.009260922	0.008959032	0.012837329	0.008913001	0.008872887	0.007662762	0.009430576	0.005669634	0.004778243	0.002688893	0.001297535	0.004339074	0.002316438	0.00232861	0.002606902	0.002963867	0.003472846	0.003156023	0.003056507	0.007837294	0.004990999	0.002665308	0.002518725	0.003718792	0.003486013	WT
81	0.013636699	0.007776357	0.012242637	0.009533555	0.009326129	0.0068429	0.009623021	0.007848344	0.010066578	0.005210604	0.008225367	0.006902099	0.014779637	0.011203562	0.014572974	0.018737297	0.004899966	0.003487335	0.007048791	0.004375583	0.003487821	0.003581	0.005402398	0.004383523	0.002945526	0.003016665	0.00470021	0.003634439	0.042791927	0.013770416	0.025555505	0.05104807	0.012873968	0.008537959	0.05639033	0.009301736	0.010918395	0.010707544	0.030894961	0.010420711	0.011264209	0.009010819	0.035447414	0.010536537	0.069066837	0.025879927	0.091450692	0.041310577	0.007439162	0.004608904	0.003959756	0.005572664	0.005675694	0.004070562	0.004026144	0.004088539	0.004109361	0.003109008	0.0032565	0.00377333	0.006768759	0.003310063	0.002411538	0.003918045	0.011735334	0.005132644	0.007488001	0.006563776	0.006217958	0.00526127	0.003957125	0.006681841	0.007109195	0.00439209	0.004559101	0.004221013	0.005177428	0.004917808	0.003297409	0.003153845	0.003843944	0.001990209	0.002690604	0.002730232	0.002928224	0.001578381	0.002369673	0.004298807	0.002753272	0.001875275	0.004186929	0.003549489	0.002218898	0.001749605	0.002879081	0.003723963	WT
82	0.005660786	0.004667262	0.007199419	0.003567921	0.004769387	0.003463971	0.006552439	0.002845511	0.005241737	0.002149754	0.004455776	0.003123757	0.011594231	0.007194004	0.011871807	0.009026587	0.003835724	0.001716694	0.007199419	0.003567921	0.002976639	0.001803163	0.005196762	0.003512977	0.001906086	0.001415691	0.003407358	0.002543631	0.081764813	0.022592404	0.030244841	0.081352119	0.008692246	0.006974069	0.070752915	0.007019497	0.008760789	0.008398942	0.040218418	0.009766076	0.008620709	0.007393055	0.050848264	0.008434145	0.089727884	0.025057765	0.126067279	0.043807157	0.005265575	0.00247667	0.002785647	0.003428748	0.001499856	0.00137122	0.001108466	0.001344519	0.001649924	0.001651162	0.001909361	0.001669075	0.003719565	0.001202431	0.000922135	0.001915655	0.010833768	0.004486043	0.007133975	0.005105582	0.004209272	0.00363188	0.003540932	0.003095521	0.005609742	0.003764649	0.004150785	0.003295353	0.003719565	0.003037721	0.002437071	0.002694905	0.002390692	0.000841133	0.001460766	0.001601751	0.000822501	0.00096356	0.000985303	0.001500859	0.001539929	0.001453023	0.004939434	0.001968652	0.001349842	0.001044217	0.001514936	0.001996827	WT
83	0.003985046	0.002743087	0.00395655	0.002575333	0.004144249	0.002709915	0.006226716	0.00330094	0.005408212	0.002123932	0.004351314	0.004474682	0.017978998	0.011808896	0.021773662	0.016746232	0.002670392	0.001514042	0.00618211	0.003322179	0.002347285	0.001354958	0.003450951	0.003009338	0.001524655	0.000992329	0.002784841	0.002133623	0.089070069	0.020370345	0.053026375	0.111163885	0.005309971	0.003045895	0.040224927	0.003399439	0.006637537	0.004159405	0.031733745	0.00537715	0.004559583	0.00362113	0.032025668	0.003496771	0.113976268	0.030890998	0.15175867	0.06238627	0.00194928	0.00133434	0.001015151	0.001603793	0.000706832	0.001279719	0.000531617	0.000975893	0.000858255	0.000767527	0.000868254	0.000923635	0.002151296	0.000861522	0.000492068	0.001164301	0.005797601	0.002265275	0.004083164	0.002434774	0.002554235	0.002067239	0.002095798	0.003342954	0.003049546	0.002390299	0.002384253	0.002088837	0.002340531	0.00199621	0.001443399	0.001595523	0.001306219	0.000775779	0.000755724	0.001113514	0.001108442	0.000799825	0.000787202	0.00264737	0.001095645	0.000460516	0.001984581	0.001406768	0.000836615	0.000735446	0.001257506	0.001687158	WT
84	0.000489515	0.000597411	0.000698421	0.000422783	0.000701816	0.000878851	0.001271314	0.001993092	0.000385931	0.000282728	0.000553036	0.000224934	0.000705682	0.001497078	0.000795217	0.001451593	0.000322717	0.000352158	0.000843926	0.000372776	0.000194288	0.000550672	0.000688629	0.000436504	0.000132029	0.000295021	0.000491588	0.000235396	0.000332305	0.000791177	0.000629547	0.000846487	0.000939144	0.018437989	0.005296361	0.007319139	0.036978184	0.064512093	0.038404285	0.057647303	0.000589053	0.011370597	0.003594736	0.014270208	0.116041762	0.198713416	0.291645704	0.071085066	0.00125576	0.000613503	0.00058936	0.002611029	0.000669232	0.000847124	0.00032123	0.001546741	0.000567325	0.000418071	0.000325996	0.000732438	0.001163872	0.001153569	0.000459399	0.002323581	0.000964877	0.000553249	0.000720771	0.000777441	0.001542636	0.000721141	0.000599149	0.003302403	0.000670475	0.000611623	0.000423308	0.002483265	0.001891732	0.001109059	0.000818425	0.001280729	0.000404397	0.00040535	0.000342466	0.000322711	0.000402673	0.00050393	0.000263481	0.000890659	0.000244981	0.000387103	0.000681185	0.001414709	0.000520402	0.000608313	0.000413073	0.000816393	WT
85	0.004414425	0.004249996	0.006600675	0.003914111	0.00442337	0.004505906	0.004045868	0.002973669	0.003055808	0.002162276	0.003128887	0.002348788	0.017681088	0.011447586	0.017024849	0.011571461	0.003373762	0.001368149	0.005253598	0.003388021	0.002955032	0.001725118	0.00416847	0.003831458	0.001692447	0.001507903	0.004266664	0.002639359	0.082580879	0.019781078	0.038651009	0.09263291	0.007754618	0.004308215	0.056442504	0.005113596	0.008057508	0.006668741	0.042420312	0.008025094	0.007098876	0.005007377	0.04408886	0.005545076	0.100728623	0.028224221	0.12561578	0.053112392	0.004959024	0.002713118	0.002433207	0.003014816	0.002651563	0.002051154	0.001654046	0.002426204	0.001611496	0.001684381	0.00150903	0.001927445	0.003059998	0.001613977	0.001107952	0.001779424	0.010016572	0.003093462	0.005677482	0.004658026	0.004856823	0.00251367	0.002673206	0.004021052	0.005013543	0.003440438	0.002837877	0.003181446	0.003190211	0.001974546	0.002019332	0.001929178	0.001445014	0.000633906	0.001069136	0.001140741	0.001128883	0.00092503	0.000918915	0.001951143	0.001432441	0.001146813	0.002973014	0.001439779	0.001074255	0.000772648	0.001518966	0.001559198	WT
